['Canon', 459.0, 'Compact', 5.0, 3.6, 4.1, 300.0, 'Compact Flash', 32.0]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 15 's rank = 124
selection = 190 , Compatiblity = 0.444
topK: [7, 186, 5, 188, 86]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.444 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 15 's rank = 96
selection = 7 , Compatiblity = 0.666
topK: [11, 3, 19, 18, 84]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.266 DigitalZoom : 0.066 Weight : 0.266 StorageIncluded : 0.066
target Product 15 's rank = 16
selection = 18 , Compatiblity = 0.888
topK: [139, 85, 82, 165, 170]
Price : 0.38 Resolution : 0.023 OpticalZoom : 0.095 DigitalZoom : 0.095 Weight : 0.38 StorageIncluded : 0.023
target Product 15 's rank = 97
selection = 85 , Compatiblity = 0.666
topK: [169, 168, 209, 171, 154]
Price : 0.38 Resolution : 0.023 OpticalZoom : 0.095 DigitalZoom : 0.095 Weight : 0.38 StorageIncluded : 0.023
target Product 15 's rank = 89
selection = 168 , Compatiblity = 0.666
topK: [196, 158, 159, 162, 157]
Price : 0.28 Resolution : 0.017 OpticalZoom : 0.28 DigitalZoom : 0.07 Weight : 0.28 StorageIncluded : 0.07
target Product 15 's rank = 88
selection = 196 , Compatiblity = 0.444
topK: [191, 197, 193, 194, 192]
Price : 0.38 Resolution : 0.023 OpticalZoom : 0.095 DigitalZoom : 0.095 Weight : 0.38 StorageIncluded : 0.023
target Product 15 's rank = 135
selection = 191 , Compatiblity = 0.444
topK: [181, 113, 79, 78, 75]
Price : 0.296 Resolution : 0.018 OpticalZoom : 0.296 DigitalZoom : 0.074 Weight : 0.296 StorageIncluded : 0.018
target Product 15 's rank = 131
selection = 79 , Compatiblity = 0.444
topK: [74, 73, 178, 183, 208]
Price : 0.28 Resolution : 0.07 OpticalZoom : 0.28 DigitalZoom : 0.07 Weight : 0.28 StorageIncluded : 0.017
target Product 15 's rank = 129
selection = 208 , Compatiblity = 0.444
topK: [119, 203, 120, 116, 184]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.222 DigitalZoom : 0.055 Weight : 0.222 StorageIncluded : 0.055
target Product 15 's rank = 133
selection = 119 , Compatiblity = 0.333
topK: [115, 122, 112, 132, 126]
Price : 0.095 Resolution : 0.38 OpticalZoom : 0.38 DigitalZoom : 0.023 Weight : 0.095 StorageIncluded : 0.023
target Product 15 's rank = 141
selection = 115 , Compatiblity = 0.444
topK: [124, 114, 131, 129, 117]
Price : 0.231 Resolution : 0.231 OpticalZoom : 0.231 DigitalZoom : 0.057 Weight : 0.231 StorageIncluded : 0.014
target Product 15 's rank = 123
selection = 124 , Compatiblity = 0.333
topK: [125, 123, 118, 130, 198]
Price : 0.547 Resolution : 0.136 OpticalZoom : 0.136 DigitalZoom : 0.034 Weight : 0.136 StorageIncluded : 0.008
target Product 15 's rank = 117
selection = 130 , Compatiblity = 0.444
topK: [200, 173, 172, 145, 147]
Price : 0.496 Resolution : 0.124 OpticalZoom : 0.124 DigitalZoom : 0.124 Weight : 0.124 StorageIncluded : 0.007
target Product 15 's rank = 112
selection = 145 , Compatiblity = 0.555
topK: [177, 149, 148, 146, 144]
Price : 0.231 Resolution : 0.231 OpticalZoom : 0.057 DigitalZoom : 0.231 Weight : 0.231 StorageIncluded : 0.014
target Product 15 's rank = 50
selection = 149 , Compatiblity = 0.444
topK: [133, 142, 143, 141, 150]
Price : 0.136 Resolution : 0.136 OpticalZoom : 0.034 DigitalZoom : 0.136 Weight : 0.547 StorageIncluded : 0.008
target Product 15 's rank = 41
selection = 150 , Compatiblity = 0.555
topK: [153, 182, 180, 163, 155]
Price : 0.387 Resolution : 0.096 OpticalZoom : 0.024 DigitalZoom : 0.096 Weight : 0.387 StorageIncluded : 0.006
target Product 15 's rank = 36
selection = 153 , Compatiblity = 0.555
topK: [160, 156, 207, 161, 80]
Price : 0.242 Resolution : 0.242 OpticalZoom : 0.015 DigitalZoom : 0.242 Weight : 0.242 StorageIncluded : 0.015
target Product 15 's rank = 31
selection = 207 , Compatiblity = 0.555
topK: [205, 206, 166, 167, 204]
Price : 0.561 Resolution : 0.14 OpticalZoom : 0.008 DigitalZoom : 0.14 Weight : 0.14 StorageIncluded : 0.008
target Product 15 's rank = 26
selection = 166 , Compatiblity = 0.555
topK: [164, 179, 201, 121, 151]
Price : 0.395 Resolution : 0.098 OpticalZoom : 0.006 DigitalZoom : 0.098 Weight : 0.395 StorageIncluded : 0.006
target Product 15 's rank = 20
selection = 164 , Compatiblity = 0.555
topK: [91, 136, 36, 27, 90]
Price : 0.245 Resolution : 0.245 OpticalZoom : 0.003 DigitalZoom : 0.245 Weight : 0.245 StorageIncluded : 0.015
target Product 15 's rank = 20
selection = 36 , Compatiblity = 0.555
topK: [30, 24, 28, 40, 4]
Price : 0.141 Resolution : 0.141 OpticalZoom : 0.002 DigitalZoom : 0.565 Weight : 0.141 StorageIncluded : 0.008
target Product 15 's rank = 3
selection = 4 , Compatiblity = 0.666
topK: [22, 6, 13, 15, 187]
Number of interaction cycles = 24
id =  16
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 16 's rank = 170
First product selected: 14
topK: [5, 18, 17, 21, 20]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.444 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 16 's rank = 9
selection = 20 , Compatiblity = 0.666
topK: [190, 0, 9, 12, 8]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 16 's rank = 4
selection = 8 , Compatiblity = 0.777
topK: [7, 11, 3, 19, 16]
Number of interaction cycles = 3
id =  17
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 17 's rank = 183
First product selected: 87
topK: [12, 103, 173, 28, 75]
Price : 0.066 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.066 Weight : 0.266 StorageIncluded : 0.266
target Product 17 's rank = 27
selection = 12 , Compatiblity = 0.666
topK: [0, 9, 190, 7, 1]
Price : 0.033 Resolution : 0.533 OpticalZoom : 0.033 DigitalZoom : 0.133 Weight : 0.133 StorageIncluded : 0.133
target Product 17 's rank = 9
selection = 9 , Compatiblity = 0.444
topK: [11, 8, 19, 5, 3]
Price : 0.033 Resolution : 0.533 OpticalZoom : 0.033 DigitalZoom : 0.133 Weight : 0.133 StorageIncluded : 0.133
target Product 17 's rank = 2
selection = 19 , Compatiblity = 0.777
topK: [18, 14, 17, 21, 16]
Number of interaction cycles = 4
id =  18
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 18 's rank = 137
First product selected: 19
topK: [0, 1, 2, 3, 4]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.266 StorageIncluded : 0.066
target Product 18 's rank = 8
selection = 3 , Compatiblity = 0.555
topK: [190, 8, 9, 12, 14]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 18 's rank = 3
selection = 9 , Compatiblity = 0.888
topK: [7, 5, 11, 18, 16]
Number of interaction cycles = 3
id =  19
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 19 's rank = 120
First product selected: 18
topK: [86, 171, 165, 170, 83]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.222 Weight : 0.222 StorageIncluded : 0.055
target Product 19 's rank = 14
selection = 86 , Compatiblity = 0.666
topK: [190, 84, 82, 85, 8]
Price : 0.121 Resolution : 0.484 OpticalZoom : 0.121 DigitalZoom : 0.121 Weight : 0.121 StorageIncluded : 0.03
target Product 19 's rank = 7
selection = 82 , Compatiblity = 0.666
topK: [0, 9, 186, 7, 188]
Price : 0.111 Resolution : 0.444 OpticalZoom : 0.111 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 19 's rank = 3
selection = 7 , Compatiblity = 0.666
topK: [12, 11, 5, 19, 3]
Number of interaction cycles = 4
id =  20
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 20 's rank = 195
First product selected: 21
topK: [17, 15, 18, 19, 22]
Price : 0.333 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.083 Weight : 0.333 StorageIncluded : 0.083
target Product 20 's rank = 17
selection = 17 , Compatiblity = 0.666
topK: [8, 190, 0, 9, 3]
Price : 0.121 Resolution : 0.121 OpticalZoom : 0.03 DigitalZoom : 0.121 Weight : 0.484 StorageIncluded : 0.121
target Product 20 's rank = 6
selection = 9 , Compatiblity = 0.555
topK: [12, 5, 14, 16, 7]
Price : 0.355 Resolution : 0.088 OpticalZoom : 0.022 DigitalZoom : 0.088 Weight : 0.355 StorageIncluded : 0.088
target Product 20 's rank = 1
selection = 12 , Compatiblity = 0.777
topK: [11, 20, 84, 139, 186]
Number of interaction cycles = 4
id =  21
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 21 's rank = 187
First product selected: 170
topK: [0, 1, 2, 3, 4]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.266 StorageIncluded : 0.066
target Product 21 's rank = 19
selection = 3 , Compatiblity = 0.666
topK: [190, 8, 9, 12, 14]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 21 's rank = 7
selection = 9 , Compatiblity = 0.888
topK: [7, 5, 11, 19, 18]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 21 's rank = 2
selection = 19 , Compatiblity = 0.888
topK: [16, 17, 21, 20, 186]
Number of interaction cycles = 4
id =  22
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 22 's rank = 160
First product selected: 21
topK: [17, 15, 14, 20, 18]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.266 StorageIncluded : 0.066
target Product 22 's rank = 47
selection = 14 , Compatiblity = 0.777
topK: [190, 8, 3, 0, 9]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.111 DigitalZoom : 0.444 Weight : 0.111 StorageIncluded : 0.111
target Product 22 's rank = 27
selection = 0 , Compatiblity = 0.555
topK: [12, 7, 11, 5, 19]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.111 DigitalZoom : 0.444 Weight : 0.111 StorageIncluded : 0.111
target Product 22 's rank = 19
selection = 19 , Compatiblity = 0.777
topK: [16, 186, 188, 86, 84]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.266 StorageIncluded : 0.066
target Product 22 's rank = 13
selection = 16 , Compatiblity = 0.777
topK: [139, 85, 82, 171, 165]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.111 DigitalZoom : 0.444 Weight : 0.111 StorageIncluded : 0.111
target Product 22 's rank = 76
selection = 82 , Compatiblity = 0.666
topK: [170, 209, 154, 196, 168]
Price : 0.083 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.333 Weight : 0.333 StorageIncluded : 0.083
target Product 22 's rank = 62
selection = 209 , Compatiblity = 0.555
topK: [169, 192, 194, 203, 208]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.266 StorageIncluded : 0.066
target Product 22 's rank = 53
selection = 169 , Compatiblity = 0.444
topK: [159, 158, 191, 113, 157]
Price : 0.083 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.333 Weight : 0.333 StorageIncluded : 0.083
target Product 22 's rank = 119
selection = 159 , Compatiblity = 0.555
topK: [162, 74, 198, 75, 181]
Price : 0.066 Resolution : 0.066 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.266 StorageIncluded : 0.266
target Product 22 's rank = 125
selection = 198 , Compatiblity = 0.333
topK: [178, 78, 184, 183, 79]
Price : 0.133 Resolution : 0.033 OpticalZoom : 0.033 DigitalZoom : 0.133 Weight : 0.533 StorageIncluded : 0.133
target Product 22 's rank = 118
selection = 178 , Compatiblity = 0.666
topK: [197, 193, 119, 120, 112]
Price : 0.38 Resolution : 0.023 OpticalZoom : 0.023 DigitalZoom : 0.095 Weight : 0.38 StorageIncluded : 0.095
target Product 22 's rank = 115
selection = 197 , Compatiblity = 0.444
topK: [125, 124, 114, 116, 73]
Price : 0.172 Resolution : 0.01 OpticalZoom : 0.043 DigitalZoom : 0.043 Weight : 0.688 StorageIncluded : 0.043
target Product 22 's rank = 111
selection = 125 , Compatiblity = 0.222
topK: [123, 118, 117, 131, 122]
Price : 0.056 Resolution : 0.003 OpticalZoom : 0.014 DigitalZoom : 0.014 Weight : 0.898 StorageIncluded : 0.014
target Product 22 's rank = 106
selection = 123 , Compatiblity = 0.222
topK: [129, 126, 132, 115, 130]
Price : 0.051 Resolution : 0.012 OpticalZoom : 0.051 DigitalZoom : 0.051 Weight : 0.82 StorageIncluded : 0.012
target Product 22 's rank = 99
selection = 126 , Compatiblity = 0.444
topK: [172, 173, 145, 200, 147]
Price : 0.013 Resolution : 0.003 OpticalZoom : 0.054 DigitalZoom : 0.054 Weight : 0.87 StorageIncluded : 0.003
target Product 22 's rank = 94
selection = 172 , Compatiblity = 0.444
topK: [177, 160, 163, 182, 180]
Price : 0.013 Resolution : 0.003 OpticalZoom : 0.054 DigitalZoom : 0.054 Weight : 0.87 StorageIncluded : 0.003
target Product 22 's rank = 90
selection = 177 , Compatiblity = 0.444
topK: [155, 156, 92, 146, 80]
Price : 0.014 Resolution : 0.003 OpticalZoom : 0.014 DigitalZoom : 0.056 Weight : 0.91 StorageIncluded : 0.0
target Product 22 's rank = 42
selection = 155 , Compatiblity = 0.444
topK: [161, 164, 166, 167, 142]
Price : 0.054 Resolution : 0.003 OpticalZoom : 0.013 DigitalZoom : 0.054 Weight : 0.872 StorageIncluded : 0.0
target Product 22 's rank = 38
selection = 142 , Compatiblity = 0.555
topK: [153, 150, 144, 148, 149]
Price : 0.053 Resolution : 0.013 OpticalZoom : 0.013 DigitalZoom : 0.053 Weight : 0.861 StorageIncluded : 0.003
target Product 22 's rank = 33
selection = 144 , Compatiblity = 0.444
topK: [133, 143, 141, 202, 207]
Price : 0.057 Resolution : 0.003 OpticalZoom : 0.003 DigitalZoom : 0.014 Weight : 0.92 StorageIncluded : 0.0
target Product 22 's rank = 29
selection = 202 , Compatiblity = 0.555
topK: [201, 179, 204, 205, 206]
Price : 0.056 Resolution : 0.014 OpticalZoom : 0.014 DigitalZoom : 0.014 Weight : 0.9 StorageIncluded : 0.0
target Product 22 's rank = 24
selection = 201 , Compatiblity = 0.555
topK: [189, 41, 34, 31, 136]
Price : 0.058 Resolution : 0.003 OpticalZoom : 0.003 DigitalZoom : 0.003 Weight : 0.93 StorageIncluded : 0.0
target Product 22 's rank = 19
selection = 41 , Compatiblity = 0.444
topK: [32, 24, 30, 35, 36]
Price : 0.056 Resolution : 0.014 OpticalZoom : 0.014 DigitalZoom : 0.014 Weight : 0.9 StorageIncluded : 0.0
target Product 22 's rank = 14
selection = 24 , Compatiblity = 0.555
topK: [27, 28, 40, 91, 90]
Price : 0.057 Resolution : 0.003 OpticalZoom : 0.014 DigitalZoom : 0.003 Weight : 0.92 StorageIncluded : 0.0
target Product 22 's rank = 9
selection = 90 , Compatiblity = 0.444
topK: [99, 104, 103, 111, 6]
Price : 0.196 Resolution : 0.003 OpticalZoom : 0.012 DigitalZoom : 0.003 Weight : 0.784 StorageIncluded : 0.0
target Product 22 's rank = 2
selection = 6 , Compatiblity = 0.666
topK: [4, 13, 22, 137, 187]
Number of interaction cycles = 26
id =  23
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 23 's rank = 11
First product selected: 30
topK: [40, 28, 27, 36, 24]
Price : 0.444 Resolution : 0.111 OpticalZoom : 0.111 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 23 's rank = 6
selection = 28 , Compatiblity = 0.888
topK: [41, 34, 31, 32, 35]
Price : 0.666 Resolution : 0.041 OpticalZoom : 0.041 DigitalZoom : 0.041 Weight : 0.166 StorageIncluded : 0.041
target Product 23 's rank = 2
selection = 41 , Compatiblity = 0.333
topK: [26, 29, 23, 43, 25]
Number of interaction cycles = 3
id =  24
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 24 's rank = 12
First product selected: 194
topK: [0, 4, 5, 6, 7]
Price : 0.083 Resolution : 0.333 OpticalZoom : 0.083 DigitalZoom : 0.083 Weight : 0.333 StorageIncluded : 0.083
target Product 24 's rank = 11
selection = 4 , Compatiblity = 0.777
topK: [13, 136, 22, 189, 137]
Price : 0.041 Resolution : 0.166 OpticalZoom : 0.041 DigitalZoom : 0.041 Weight : 0.666 StorageIncluded : 0.041
target Product 24 's rank = 15
selection = 137 , Compatiblity = 0.555
topK: [187, 15, 148, 146, 133]
Price : 0.088 Resolution : 0.355 OpticalZoom : 0.022 DigitalZoom : 0.088 Weight : 0.355 StorageIncluded : 0.088
target Product 24 's rank = 25
selection = 148 , Compatiblity = 0.555
topK: [149, 143, 141, 144, 150]
Price : 0.152 Resolution : 0.609 OpticalZoom : 0.009 DigitalZoom : 0.038 Weight : 0.152 StorageIncluded : 0.038
target Product 24 's rank = 23
selection = 149 , Compatiblity = 0.444
topK: [142, 153, 207, 205, 182]
Price : 0.104 Resolution : 0.418 OpticalZoom : 0.006 DigitalZoom : 0.026 Weight : 0.418 StorageIncluded : 0.026
target Product 24 's rank = 15
selection = 205 , Compatiblity = 0.666
topK: [206, 204, 180, 155, 161]
Price : 0.162 Resolution : 0.162 OpticalZoom : 0.002 DigitalZoom : 0.01 Weight : 0.651 StorageIncluded : 0.01
target Product 24 's rank = 11
selection = 180 , Compatiblity = 0.444
topK: [179, 163, 160, 156, 80]
Price : 0.437 Resolution : 0.109 OpticalZoom : 0.001 DigitalZoom : 0.006 Weight : 0.437 StorageIncluded : 0.006
target Product 24 's rank = 14
selection = 156 , Compatiblity = 0.444
topK: [164, 166, 167, 202, 201]
Price : 0.662 Resolution : 0.165 OpticalZoom : 0.0 DigitalZoom : 0.002 Weight : 0.165 StorageIncluded : 0.002
target Product 24 's rank = 11
selection = 166 , Compatiblity = 0.444
topK: [159, 162, 158, 157, 36]
Price : 0.329 Resolution : 0.329 OpticalZoom : 0.0 DigitalZoom : 0.005 Weight : 0.329 StorageIncluded : 0.005
target Product 24 's rank = 2
selection = 36 , Compatiblity = 1.0
topK: [27, 30, 24, 28, 40]
Number of interaction cycles = 10
id =  25
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 25 's rank = 84
First product selected: 197
topK: [113, 166, 167, 193, 13]
Price : 0.083 Resolution : 0.333 OpticalZoom : 0.333 DigitalZoom : 0.083 Weight : 0.083 StorageIncluded : 0.083
target Product 25 's rank = 139
selection = 13 , Compatiblity = 0.666
topK: [4, 6, 1, 22, 136]
Price : 0.121 Resolution : 0.121 OpticalZoom : 0.484 DigitalZoom : 0.121 Weight : 0.121 StorageIncluded : 0.03
target Product 25 's rank = 138
selection = 136 , Compatiblity = 0.555
topK: [137, 187, 189, 15, 148]
Price : 0.088 Resolution : 0.355 OpticalZoom : 0.355 DigitalZoom : 0.088 Weight : 0.088 StorageIncluded : 0.022
target Product 25 's rank = 134
selection = 137 , Compatiblity = 0.666
topK: [133, 149, 143, 134, 141]
Price : 0.136 Resolution : 0.547 OpticalZoom : 0.136 DigitalZoom : 0.136 Weight : 0.034 StorageIncluded : 0.008
target Product 25 's rank = 125
selection = 149 , Compatiblity = 0.666
topK: [144, 146, 150, 142, 153]
Price : 0.361 Resolution : 0.361 OpticalZoom : 0.09 DigitalZoom : 0.09 Weight : 0.09 StorageIncluded : 0.005
target Product 25 's rank = 110
selection = 146 , Compatiblity = 0.444
topK: [207, 205, 180, 182, 155]
Price : 0.173 Resolution : 0.693 OpticalZoom : 0.043 DigitalZoom : 0.043 Weight : 0.043 StorageIncluded : 0.002
target Product 25 's rank = 110
selection = 207 , Compatiblity = 0.555
topK: [206, 204, 161, 179, 163]
Price : 0.456 Resolution : 0.456 OpticalZoom : 0.028 DigitalZoom : 0.028 Weight : 0.028 StorageIncluded : 0.001
target Product 25 's rank = 97
selection = 206 , Compatiblity = 0.555
topK: [80, 156, 201, 164, 202]
Price : 0.42 Resolution : 0.42 OpticalZoom : 0.026 DigitalZoom : 0.026 Weight : 0.105 StorageIncluded : 0.001
target Product 25 's rank = 89
selection = 164 , Compatiblity = 0.555
topK: [160, 36, 91, 27, 28]
Price : 0.179 Resolution : 0.717 OpticalZoom : 0.011 DigitalZoom : 0.044 Weight : 0.044 StorageIncluded : 0.002
target Product 25 's rank = 22
selection = 36 , Compatiblity = 0.666
topK: [30, 24, 40, 41, 34]
Price : 0.428 Resolution : 0.428 OpticalZoom : 0.006 DigitalZoom : 0.026 Weight : 0.107 StorageIncluded : 0.001
target Product 25 's rank = 13
selection = 41 , Compatiblity = 0.666
